lat,lon,neg_category,seed_density_type,search_dist_used,exclusion_buffer_used,base_category,strategy_name,sample_id,image_name
35.46114835,-97.60149952503347,fuel,small_cluster,3000,1200,fuel,density_v2,0000069,neg_0000069.png
33.4071915,-112.04739099999999,fuel,dense_cluster,1800,1600,fuel,density_v2,0000070,neg_0000070.png
33.988923,-118.22990637510486,fuel,dense_cluster,1800,1600,fuel,density_v2,0000071,neg_0000071.png
33.910610750000004,-117.27089727505945,fuel,dense_cluster,1800,1600,fuel,density_v2,0000072,neg_0000072.png
32.809238,-97.42127434753681,fuel,dense_cluster,1800,1600,fuel,density_v2,0000073,neg_0000073.png
39.739671099999995,-105.00398925,fuel,dense_cluster,1800,1600,fuel,density_v2,0000074,neg_0000074.png
33.9172584,-117.285666,fuel,dense_cluster,1800,1600,fuel,density_v2,0000075,neg_0000075.png
34.933951,-89.98894555267532,fuel,dense_cluster,1800,1600,fuel,density_v2,0000076,neg_0000076.png
43.8191522,-79.5034699,fuel,dense_cluster,1800,1600,fuel,density_v2,0000077,neg_0000077.png
33.4070955,-112.0475865,fuel,dense_cluster,1800,1600,fuel,density_v2,0000078,neg_0000078.png
33.88863225,-117.2751779995551,fuel,dense_cluster,1800,1600,fuel,density_v2,0000079,neg_0000079.png
33.9894057,-118.2256485,fuel,dense_cluster,1800,1600,fuel,density_v2,0000080,neg_0000080.png
33.9105809,-117.26963354309754,fuel,dense_cluster,1800,1600,fuel,density_v2,0000081,neg_0000081.png
33.98887675,-118.2306413,fuel,dense_cluster,1800,1600,fuel,density_v2,0000082,neg_0000082.png
35.0203621,-89.93740725,fuel,dense_cluster,1800,1600,fuel,density_v2,0000083,neg_0000083.png
39.7566167,-105.0161829,fuel,dense_cluster,1800,1600,fuel,density_v2,0000084,neg_0000084.png
39.7563002,-105.016317,fuel,dense_cluster,1800,1600,fuel,density_v2,0000085,neg_0000085.png
39.7551343,-105.0248557,fuel,dense_cluster,1800,1600,fuel,density_v2,0000086,neg_0000086.png
33.4284355,-112.0821172,fuel,dense_cluster,1800,1600,fuel,density_v2,0000087,neg_0000087.png
39.7550354,-105.025578,fuel,dense_cluster,1800,1600,fuel,density_v2,0000088,neg_0000088.png
33.406329,-112.081759,fuel,dense_cluster,1800,1600,fuel,density_v2,0000089,neg_0000089.png
33.4070379,-112.08239,fuel,dense_cluster,1800,1600,fuel,density_v2,0000090,neg_0000090.png
29.77307515,-95.45695745052197,fuel,dense_cluster,1800,1600,fuel,density_v2,0000091,neg_0000091.png
33.4316408,-112.066047,fuel,dense_cluster,1800,1600,fuel,density_v2,0000092,neg_0000092.png
34.9338811,-89.9889525,fuel,dense_cluster,1800,1600,fuel,density_v2,0000093,neg_0000093.png
39.7332347,-105.024812,fuel,dense_cluster,1800,1600,fuel,density_v2,0000094,neg_0000094.png
33.9176077,-117.284959,fuel,dense_cluster,1800,1600,fuel,density_v2,0000095,neg_0000095.png
40.74084905,-111.98304560407227,fuel,dense_cluster,1800,1600,fuel,density_v2,0000096,neg_0000096.png
29.773558100000002,-95.45706601984733,fuel,dense_cluster,1800,1600,fuel,density_v2,0000097,neg_0000097.png
39.7401764,-105.039132,fuel,dense_cluster,1800,1600,fuel,density_v2,0000098,neg_0000098.png
40.501102450000005,-74.80561170936254,parking,isolated,5000,800,parking,density_v2,0000099,neg_0000099.png
40.5069977,-74.85948085448555,parking,isolated,5000,800,parking,density_v2,0000100,neg_0000100.png
40.5095929,-74.8595998443702,parking,isolated,5000,800,parking,density_v2,0000101,neg_0000101.png
40.493341799999996,-74.86353864876189,parking,isolated,5000,800,parking,density_v2,0000102,neg_0000102.png
40.50615855,-74.86484610108081,parking,isolated,5000,800,parking,density_v2,0000103,neg_0000103.png
40.50104105,-74.8551585574485,parking,isolated,5000,800,parking,density_v2,0000104,neg_0000104.png
40.49908715,-74.85376142532033,parking,isolated,5000,800,parking,density_v2,0000105,neg_0000105.png
40.506361299999995,-74.85908751799312,parking,isolated,5000,800,parking,density_v2,0000106,neg_0000106.png
40.5062077,-74.86469951360914,parking,isolated,5000,800,parking,density_v2,0000107,neg_0000107.png
40.4951538,-74.87198796366319,parking,isolated,5000,800,parking,density_v2,0000108,neg_0000108.png
40.5044303,-74.85389455805239,parking,isolated,5000,800,parking,density_v2,0000109,neg_0000109.png
40.5102004,-74.86110496088716,parking,isolated,5000,800,parking,density_v2,0000110,neg_0000110.png
40.53468805,-74.8549889472221,parking,isolated,5000,800,parking,density_v2,0000111,neg_0000111.png
40.496243449999994,-74.85640240159594,parking,isolated,5000,800,parking,density_v2,0000112,neg_0000112.png
40.49536365,-74.85651509631269,parking,isolated,5000,800,parking,density_v2,0000113,neg_0000113.png
40.491616050000005,-74.84217826347907,parking,isolated,5000,800,parking,density_v2,0000114,neg_0000114.png
40.52605565,-74.85368614354837,parking,isolated,5000,800,parking,density_v2,0000115,neg_0000115.png
40.52765934999999,-74.85549286906021,parking,isolated,5000,800,parking,density_v2,0000116,neg_0000116.png
40.51338675,-74.8602503067998,parking,isolated,5000,800,parking,density_v2,0000117,neg_0000117.png
40.531856149999996,-74.77876648224697,parking,isolated,5000,800,parking,density_v2,0000118,neg_0000118.png
40.50765835,-74.84606801966049,parking,isolated,5000,800,parking,density_v2,0000119,neg_0000119.png
40.507962250000006,-74.85185789934997,parking,isolated,5000,800,parking,density_v2,0000120,neg_0000120.png
40.4990923,-74.85934951648323,parking,isolated,5000,800,parking,density_v2,0000121,neg_0000121.png
40.53324865,-74.77915929903205,parking,isolated,5000,800,parking,density_v2,0000122,neg_0000122.png
40.525385,-74.8515406922838,parking,isolated,5000,800,parking,density_v2,0000123,neg_0000123.png
40.50240855,-74.85829937373745,parking,isolated,5000,800,parking,density_v2,0000124,neg_0000124.png
40.50744735000001,-74.85507398166371,parking,isolated,5000,800,parking,density_v2,0000125,neg_0000125.png
40.50298735,-74.83323441420907,parking,isolated,5000,800,parking,density_v2,0000126,neg_0000126.png
40.555254000000005,-74.83790506610215,parking,isolated,5000,800,parking,density_v2,0000127,neg_0000127.png
40.49634705,-74.86317280228783,parking,isolated,5000,800,parking,density_v2,0000128,neg_0000128.png
40.530029850000005,-74.86300526326175,parking,isolated,5000,800,parking,density_v2,0000129,neg_0000129.png
40.5077993,-74.86007782250044,parking,isolated,5000,800,parking,density_v2,0000130,neg_0000130.png
40.515747950000005,-74.85195334221379,parking,isolated,5000,800,parking,density_v2,0000131,neg_0000131.png
40.534638099999995,-74.8590988146621,parking,isolated,5000,800,parking,density_v2,0000132,neg_0000132.png
40.51790445,-74.85796669020581,parking,isolated,5000,800,parking,density_v2,0000133,neg_0000133.png
40.50699205,-74.85048107952731,parking,isolated,5000,800,parking,density_v2,0000134,neg_0000134.png
40.534886650000004,-74.8526131929122,parking,isolated,5000,800,parking,density_v2,0000135,neg_0000135.png
40.5001158,-74.8458740497662,parking,isolated,5000,800,parking,density_v2,0000136,neg_0000136.png
40.49051345,-74.86178794967498,parking,isolated,5000,800,parking,density_v2,0000137,neg_0000137.png
40.5267635,-74.84107799100039,parking,isolated,5000,800,parking,density_v2,0000138,neg_0000138.png
35.405748599999995,-80.66509610824315,parking,small_cluster,3000,1200,parking,density_v2,0000139,neg_0000139.png
35.4217097,-80.67809802141818,parking,small_cluster,3000,1200,parking,density_v2,0000140,neg_0000140.png
35.396606950000006,-80.66053272374225,parking,small_cluster,3000,1200,parking,density_v2,0000141,neg_0000141.png
35.40794195,-80.68854146036279,parking,small_cluster,3000,1200,parking,density_v2,0000142,neg_0000142.png
35.41490815,-80.67082742344152,parking,small_cluster,3000,1200,parking,density_v2,0000143,neg_0000143.png
35.41075635,-80.66898759306358,parking,small_cluster,3000,1200,parking,density_v2,0000144,neg_0000144.png
35.4047742,-80.67309645608728,parking,small_cluster,3000,1200,parking,density_v2,0000145,neg_0000145.png
35.4077832,-80.68962605000002,parking,small_cluster,3000,1200,parking,density_v2,0000146,neg_0000146.png
35.434904450000005,-80.63309176571869,parking,small_cluster,3000,1200,parking,density_v2,0000147,neg_0000147.png
35.43331995,-80.65754478548676,parking,small_cluster,3000,1200,parking,density_v2,0000148,neg_0000148.png
35.406252,-80.66457173711018,parking,small_cluster,3000,1200,parking,density_v2,0000149,neg_0000149.png
35.4016265,-80.64572231576648,parking,small_cluster,3000,1200,parking,density_v2,0000150,neg_0000150.png
35.40904285,-80.66373676448666,parking,small_cluster,3000,1200,parking,density_v2,0000151,neg_0000151.png
35.41296355,-80.66823119045887,parking,small_cluster,3000,1200,parking,density_v2,0000152,neg_0000152.png
35.40409595,-80.66344774499998,parking,small_cluster,3000,1200,parking,density_v2,0000153,neg_0000153.png
35.4346886,-80.6302661027805,parking,small_cluster,3000,1200,parking,density_v2,0000154,neg_0000154.png
35.435636,-80.63174264194471,parking,small_cluster,3000,1200,parking,density_v2,0000155,neg_0000155.png
35.40405735,-80.67127697979434,parking,small_cluster,3000,1200,parking,density_v2,0000156,neg_0000156.png
35.4039583,-80.66237018092741,parking,small_cluster,3000,1200,parking,density_v2,0000157,neg_0000157.png
35.40697815,-80.68979905,parking,small_cluster,3000,1200,parking,density_v2,0000158,neg_0000158.png
35.40231385,-80.65827328412341,parking,small_cluster,3000,1200,parking,density_v2,0000159,neg_0000159.png
35.43563135,-80.65328708233336,parking,small_cluster,3000,1200,parking,density_v2,0000160,neg_0000160.png
35.4087505,-80.66940665444585,parking,small_cluster,3000,1200,parking,density_v2,0000161,neg_0000161.png
35.409739200000004,-80.67334159475524,parking,small_cluster,3000,1200,parking,density_v2,0000162,neg_0000162.png
35.432018799999994,-80.65728007637159,parking,small_cluster,3000,1200,parking,density_v2,0000163,neg_0000163.png
35.4008174,-80.64689835496716,parking,small_cluster,3000,1200,parking,density_v2,0000164,neg_0000164.png
35.43585885,-80.63087635231324,parking,small_cluster,3000,1200,parking,density_v2,0000165,neg_0000165.png
35.4034738,-80.66010739633762,parking,small_cluster,3000,1200,parking,density_v2,0000166,neg_0000166.png
35.4029919,-80.6587883369262,parking,small_cluster,3000,1200,parking,density_v2,0000167,neg_0000167.png
35.41313865,-80.64400450344692,parking,small_cluster,3000,1200,parking,density_v2,0000168,neg_0000168.png
43.81955155,-79.53562505,parking,dense_cluster,1800,1600,parking,density_v2,0000169,neg_0000169.png
43.788495499999996,-79.52528630868801,parking,dense_cluster,1800,1600,parking,density_v2,0000170,neg_0000170.png
43.78986425,-79.53571720341009,parking,dense_cluster,1800,1600,parking,density_v2,0000171,neg_0000171.png
43.809812449999995,-79.53369175070358,parking,dense_cluster,1800,1600,parking,density_v2,0000172,neg_0000172.png
43.79806045,-79.50172995132326,parking,dense_cluster,1800,1600,parking,density_v2,0000173,neg_0000173.png
43.8187284,-79.52200830923819,parking,dense_cluster,1800,1600,parking,density_v2,0000174,neg_0000174.png
43.80874545,-79.53346054447434,parking,dense_cluster,1800,1600,parking,density_v2,0000175,neg_0000175.png
43.819206699999995,-79.53716181183614,parking,dense_cluster,1800,1600,parking,density_v2,0000176,neg_0000176.png
43.818967549999996,-79.53930170000001,parking,dense_cluster,1800,1600,parking,density_v2,0000177,neg_0000177.png
43.8186313,-79.53978245268542,parking,dense_cluster,1800,1600,parking,density_v2,0000178,neg_0000178.png
43.789210499999996,-79.51977135563007,parking,dense_cluster,1800,1600,parking,density_v2,0000179,neg_0000179.png
43.808457000000004,-79.53472721740701,parking,dense_cluster,1800,1600,parking,density_v2,0000180,neg_0000180.png
43.788116599999995,-79.52479665911325,parking,dense_cluster,1800,1600,parking,density_v2,0000181,neg_0000181.png
43.7922342,-79.54290973818121,parking,dense_cluster,1800,1600,parking,density_v2,0000182,neg_0000182.png
43.790383750000004,-79.52653777442517,parking,dense_cluster,1800,1600,parking,density_v2,0000183,neg_0000183.png
43.7931763,-79.53268812902823,parking,dense_cluster,1800,1600,parking,density_v2,0000184,neg_0000184.png
43.7897974,-79.52478020000001,parking,dense_cluster,1800,1600,parking,density_v2,0000185,neg_0000185.png
43.793518,-79.53260147170047,parking,dense_cluster,1800,1600,parking,density_v2,0000186,neg_0000186.png
43.7949433,-79.542429522107,parking,dense_cluster,1800,1600,parking,density_v2,0000187,neg_0000187.png
43.79696095,-79.53214755,parking,dense_cluster,1800,1600,parking,density_v2,0000188,neg_0000188.png
43.79555005,-79.54210133627556,parking,dense_cluster,1800,1600,parking,density_v2,0000189,neg_0000189.png
43.799183049999996,-79.50610687724213,parking,dense_cluster,1800,1600,parking,density_v2,0000190,neg_0000190.png
43.79933845,-79.54018489092891,parking,dense_cluster,1800,1600,parking,density_v2,0000191,neg_0000191.png
43.78922165,-79.5443263912679,parking,dense_cluster,1800,1600,parking,density_v2,0000192,neg_0000192.png
43.8104686,-79.50247160579471,parking,dense_cluster,1800,1600,parking,density_v2,0000193,neg_0000193.png
43.78833455,-79.54167450693475,parking,dense_cluster,1800,1600,parking,density_v2,0000194,neg_0000194.png
43.7910308,-79.54288779710731,parking,dense_cluster,1800,1600,parking,density_v2,0000195,neg_0000195.png
43.818179900000004,-79.54052075,parking,dense_cluster,1800,1600,parking,density_v2,0000196,neg_0000196.png
43.79010245,-79.54061432070438,parking,dense_cluster,1800,1600,parking,density_v2,0000197,neg_0000197.png
43.818166500000004,-79.5394655752159,parking,dense_cluster,1800,1600,parking,density_v2,0000198,neg_0000198.png
29.4603034,-98.5597162,restaurant,isolated,5000,800,restaurant,density_v2,0000199,neg_0000199.png
40.5214165,-74.8564889,restaurant,isolated,5000,800,restaurant,density_v2,0000200,neg_0000200.png
29.4461657,-98.6377153,restaurant,isolated,5000,800,restaurant,density_v2,0000201,neg_0000201.png
40.49624735,-74.8563505705262,restaurant,isolated,5000,800,restaurant,density_v2,0000202,neg_0000202.png
40.5089752,-74.85899381948809,restaurant,isolated,5000,800,restaurant,density_v2,0000203,neg_0000203.png
29.46291325,-98.62292800046144,restaurant,isolated,5000,800,restaurant,density_v2,0000204,neg_0000204.png
29.44059905,-98.64167270035253,restaurant,isolated,5000,800,restaurant,density_v2,0000205,neg_0000205.png
29.4535639,-98.5620398,restaurant,isolated,5000,800,restaurant,density_v2,0000206,neg_0000206.png
29.43616025,-98.6482438512219,restaurant,isolated,5000,800,restaurant,density_v2,0000207,neg_0000207.png
40.52620875,-74.85431463790196,restaurant,isolated,5000,800,restaurant,density_v2,0000208,neg_0000208.png
29.46120265,-98.62216017238002,restaurant,isolated,5000,800,restaurant,density_v2,0000209,neg_0000209.png
40.4957335,-74.8559392,restaurant,isolated,5000,800,restaurant,density_v2,0000210,neg_0000210.png
29.43658185,-98.64614775605793,restaurant,isolated,5000,800,restaurant,density_v2,0000211,neg_0000211.png
29.43746755,-98.644296,restaurant,isolated,5000,800,restaurant,density_v2,0000212,neg_0000212.png
40.5010886,-74.85350766342738,restaurant,isolated,5000,800,restaurant,density_v2,0000213,neg_0000213.png
40.494711249999995,-74.86017875320556,restaurant,isolated,5000,800,restaurant,density_v2,0000214,neg_0000214.png
40.5105695,-74.8587235,restaurant,isolated,5000,800,restaurant,density_v2,0000215,neg_0000215.png
40.5062307,-74.8474227,restaurant,isolated,5000,800,restaurant,density_v2,0000216,neg_0000216.png
29.4205646,-98.648837125,restaurant,isolated,5000,800,restaurant,density_v2,0000217,neg_0000217.png
29.3809972,-98.6390572,restaurant,isolated,5000,800,restaurant,density_v2,0000218,neg_0000218.png
29.41914595,-98.64869599783292,restaurant,isolated,5000,800,restaurant,density_v2,0000219,neg_0000219.png
29.44329655,-98.63646194853715,restaurant,isolated,5000,800,restaurant,density_v2,0000220,neg_0000220.png
29.46682105,-98.62088376762082,restaurant,isolated,5000,800,restaurant,density_v2,0000221,neg_0000221.png
40.493223,-74.86005239894543,restaurant,isolated,5000,800,restaurant,density_v2,0000222,neg_0000222.png
40.50723185,-74.86259988294728,restaurant,isolated,5000,800,restaurant,density_v2,0000223,neg_0000223.png
40.49238475,-74.86004578534786,restaurant,isolated,5000,800,restaurant,density_v2,0000224,neg_0000224.png
40.506346699999995,-74.8586523049689,restaurant,isolated,5000,800,restaurant,density_v2,0000225,neg_0000225.png
29.4676907,-98.6154431,restaurant,isolated,5000,800,restaurant,density_v2,0000226,neg_0000226.png
29.43807285,-98.6437095,restaurant,isolated,5000,800,restaurant,density_v2,0000227,neg_0000227.png
29.4166457,-98.6477268,restaurant,isolated,5000,800,restaurant,density_v2,0000228,neg_0000228.png
40.5252603,-74.85410183562325,restaurant,isolated,5000,800,restaurant,density_v2,0000229,neg_0000229.png
40.47865,-74.8626264,restaurant,isolated,5000,800,restaurant,density_v2,0000230,neg_0000230.png
29.452102500000002,-98.62960356213652,restaurant,isolated,5000,800,restaurant,density_v2,0000231,neg_0000231.png
29.43675265,-98.64521049999999,restaurant,isolated,5000,800,restaurant,density_v2,0000232,neg_0000232.png
29.4446546,-98.6357421,restaurant,isolated,5000,800,restaurant,density_v2,0000233,neg_0000233.png
29.403619300000003,-98.62686755,restaurant,isolated,5000,800,restaurant,density_v2,0000234,neg_0000234.png
40.4967165,-74.8570034,restaurant,isolated,5000,800,restaurant,density_v2,0000235,neg_0000235.png
40.511413399999995,-74.8578473,restaurant,isolated,5000,800,restaurant,density_v2,0000236,neg_0000236.png
40.4968037,-74.8567851,restaurant,isolated,5000,800,restaurant,density_v2,0000237,neg_0000237.png
29.4633815,-98.62332306854293,restaurant,isolated,5000,800,restaurant,density_v2,0000238,neg_0000238.png
40.0679815,-76.4109751,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000239,neg_0000239.png
47.2028768,-122.22849003055266,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000240,neg_0000240.png
47.195851000000005,-122.25212648558713,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000241,neg_0000241.png
40.038437349999995,-76.35786401093509,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000242,neg_0000242.png
40.038428,-76.3571619,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000243,neg_0000243.png
40.05498675,-76.39875119999999,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000244,neg_0000244.png
35.4178863,-80.6756251982784,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000245,neg_0000245.png
47.2023572,-122.2194243,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000246,neg_0000246.png
35.41115875,-80.66740740587676,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000247,neg_0000247.png
35.418451000000005,-80.67538842273642,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000248,neg_0000248.png
35.41752755,-80.67691220041222,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000249,neg_0000249.png
47.185300600000005,-122.25000261893315,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000250,neg_0000250.png
40.0397224,-76.3622495,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000251,neg_0000251.png
47.2028994,-122.2193532,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000252,neg_0000252.png
47.1946539,-122.2534606,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000253,neg_0000253.png
47.2020721,-122.2196442,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000254,neg_0000254.png
40.04021085,-76.36669767721239,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000255,neg_0000255.png
47.2037231,-122.2493,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000256,neg_0000256.png
35.414146849999995,-80.67022010435834,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000257,neg_0000257.png
47.1927456,-122.2742076,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000258,neg_0000258.png
40.0405401,-76.3771032,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000259,neg_0000259.png
40.0394349,-76.3652214,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000260,neg_0000260.png
47.202900400000004,-122.2210216494394,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000261,neg_0000261.png
35.4108833,-80.6665457,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000262,neg_0000262.png
40.0392759,-76.3649815,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000263,neg_0000263.png
40.0528396,-76.3989356,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000264,neg_0000264.png
35.41691265,-80.67647420775052,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000265,neg_0000265.png
47.2041139,-122.2290212,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000266,neg_0000266.png
40.0384492,-76.3578078,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000267,neg_0000267.png
35.4156743,-80.6767937,restaurant,small_cluster,3000,1200,restaurant,density_v2,0000268,neg_0000268.png
39.7473359,-104.9995858,restaurant,dense_cluster,1800,1600,restaurant,density_v2,0000269,neg_0000269.png
