lat,lon,neg_category,seed_density_type,search_dist_used,exclusion_buffer_used,base_category,strategy_name,sample_id,image_name
37.9884083,-122.311592,fuel,small_cluster,2500,1100,fuel,density_v1,0000061,neg_0000061.png
29.79244625,-95.26161224967922,fuel,small_cluster,2500,1100,fuel,density_v1,0000062,neg_0000062.png
29.69875665,-95.0719203930009,fuel,small_cluster,2500,1100,fuel,density_v1,0000063,neg_0000063.png
35.493663,-97.63711689996371,fuel,small_cluster,2500,1100,fuel,density_v1,0000064,neg_0000064.png
37.9786311,-122.3320017,fuel,small_cluster,2500,1100,fuel,density_v1,0000065,neg_0000065.png
39.9903244,-76.74135237160795,fuel,small_cluster,2500,1100,fuel,density_v1,0000066,neg_0000066.png
35.46383825,-97.60211892025535,fuel,small_cluster,2500,1100,fuel,density_v1,0000067,neg_0000067.png
29.794956900000003,-95.2486452,fuel,small_cluster,2500,1100,fuel,density_v1,0000068,neg_0000068.png
47.2035171,-122.2503327,fuel,small_cluster,2500,1100,fuel,density_v1,0000069,neg_0000069.png
35.0203621,-89.93740725,fuel,dense_cluster,1500,1500,fuel,density_v1,0000070,neg_0000070.png
34.933951,-89.98894555267532,fuel,dense_cluster,1500,1500,fuel,density_v1,0000071,neg_0000071.png
34.9338811,-89.9889525,fuel,dense_cluster,1500,1500,fuel,density_v1,0000072,neg_0000072.png
35.03725595,-89.93073497828289,fuel,dense_cluster,1500,1500,fuel,density_v1,0000073,neg_0000073.png
33.9105809,-117.26963354309754,fuel,dense_cluster,1500,1500,fuel,density_v1,0000074,neg_0000074.png
39.7563002,-105.016317,fuel,dense_cluster,1500,1500,fuel,density_v1,0000075,neg_0000075.png
40.740184,-111.98268652503583,fuel,dense_cluster,1500,1500,fuel,density_v1,0000076,neg_0000076.png
39.7550354,-105.025578,fuel,dense_cluster,1500,1500,fuel,density_v1,0000077,neg_0000077.png
32.8148443,-97.4394715,fuel,dense_cluster,1500,1500,fuel,density_v1,0000078,neg_0000078.png
34.93419195,-90.0129014,fuel,dense_cluster,1500,1500,fuel,density_v1,0000079,neg_0000079.png
33.988923,-118.22990637510486,fuel,dense_cluster,1500,1500,fuel,density_v1,0000080,neg_0000080.png
39.7551343,-105.0248557,fuel,dense_cluster,1500,1500,fuel,density_v1,0000081,neg_0000081.png
33.910610750000004,-117.27089727505945,fuel,dense_cluster,1500,1500,fuel,density_v1,0000082,neg_0000082.png
32.809238,-97.42127434753681,fuel,dense_cluster,1500,1500,fuel,density_v1,0000083,neg_0000083.png
39.7566167,-105.0161829,fuel,dense_cluster,1500,1500,fuel,density_v1,0000084,neg_0000084.png
33.9894057,-118.2256485,fuel,dense_cluster,1500,1500,fuel,density_v1,0000085,neg_0000085.png
39.739671099999995,-105.00398925,fuel,dense_cluster,1500,1500,fuel,density_v1,0000086,neg_0000086.png
40.74084905,-111.98304560407227,fuel,dense_cluster,1500,1500,fuel,density_v1,0000087,neg_0000087.png
33.98887675,-118.2306413,fuel,dense_cluster,1500,1500,fuel,density_v1,0000088,neg_0000088.png
39.7332347,-105.024812,fuel,dense_cluster,1500,1500,fuel,density_v1,0000089,neg_0000089.png
40.5064918,-74.85142689846487,parking,isolated,4000,900,parking,density_v1,0000090,neg_0000090.png
40.52444905,-74.85366833023869,parking,isolated,4000,900,parking,density_v1,0000091,neg_0000091.png
40.5371817,-74.84691769625053,parking,isolated,4000,900,parking,density_v1,0000092,neg_0000092.png
40.50678025,-74.85343066618881,parking,isolated,4000,900,parking,density_v1,0000093,neg_0000093.png
40.51223615000001,-74.85805501266364,parking,isolated,4000,900,parking,density_v1,0000094,neg_0000094.png
40.491616050000005,-74.84217826347907,parking,isolated,4000,900,parking,density_v1,0000095,neg_0000095.png
40.5095929,-74.8595998443702,parking,isolated,4000,900,parking,density_v1,0000096,neg_0000096.png
40.505505549999995,-74.86482057051634,parking,isolated,4000,900,parking,density_v1,0000097,neg_0000097.png
40.511446649999996,-74.87443939642053,parking,isolated,4000,900,parking,density_v1,0000098,neg_0000098.png
40.50040745,-74.85039994464744,parking,isolated,4000,900,parking,density_v1,0000099,neg_0000099.png
40.5006762,-74.85331460613133,parking,isolated,4000,900,parking,density_v1,0000100,neg_0000100.png
40.50777495,-74.8445073478974,parking,isolated,4000,900,parking,density_v1,0000101,neg_0000101.png
40.501125099999996,-74.84803573768465,parking,isolated,4000,900,parking,density_v1,0000102,neg_0000102.png
40.50407405,-74.85146139198685,parking,isolated,4000,900,parking,density_v1,0000103,neg_0000103.png
40.5262005,-74.8523042177632,parking,isolated,4000,900,parking,density_v1,0000104,neg_0000104.png
40.49634705,-74.86317280228783,parking,isolated,4000,900,parking,density_v1,0000105,neg_0000105.png
40.5554415,-74.84417253301723,parking,isolated,4000,900,parking,density_v1,0000106,neg_0000106.png
40.51369985,-74.7943113535402,parking,isolated,4000,900,parking,density_v1,0000107,neg_0000107.png
40.496154849999996,-74.84017659587997,parking,isolated,4000,900,parking,density_v1,0000108,neg_0000108.png
40.5302435,-74.84399803069385,parking,isolated,4000,900,parking,density_v1,0000109,neg_0000109.png
40.5211745,-74.84921275132241,parking,isolated,4000,900,parking,density_v1,0000110,neg_0000110.png
40.5280565,-74.852685053125,parking,isolated,4000,900,parking,density_v1,0000111,neg_0000111.png
40.50890255,-74.86112601142631,parking,isolated,4000,900,parking,density_v1,0000112,neg_0000112.png
40.52549985,-74.8538156903862,parking,isolated,4000,900,parking,density_v1,0000113,neg_0000113.png
40.494920750000006,-74.85148389848445,parking,isolated,4000,900,parking,density_v1,0000114,neg_0000114.png
40.53033465,-74.86075028490069,parking,isolated,4000,900,parking,density_v1,0000115,neg_0000115.png
40.4951538,-74.87198796366319,parking,isolated,4000,900,parking,density_v1,0000116,neg_0000116.png
40.505932650000005,-74.86453873515362,parking,isolated,4000,900,parking,density_v1,0000117,neg_0000117.png
40.50561465,-74.86358988309122,parking,isolated,4000,900,parking,density_v1,0000118,neg_0000118.png
40.5077993,-74.86007782250044,parking,isolated,4000,900,parking,density_v1,0000119,neg_0000119.png
40.53269815,-74.8626114191994,parking,isolated,4000,900,parking,density_v1,0000120,neg_0000120.png
40.5339899,-74.8591355152274,parking,isolated,4000,900,parking,density_v1,0000121,neg_0000121.png
40.5051361,-74.85188015828484,parking,isolated,4000,900,parking,density_v1,0000122,neg_0000122.png
40.50283935,-74.8573390278921,parking,isolated,4000,900,parking,density_v1,0000123,neg_0000123.png
40.54002255,-74.84727913696915,parking,isolated,4000,900,parking,density_v1,0000124,neg_0000124.png
40.50231705,-74.86178836320829,parking,isolated,4000,900,parking,density_v1,0000125,neg_0000125.png
40.50707985,-74.85258845985373,parking,isolated,4000,900,parking,density_v1,0000126,neg_0000126.png
40.5068892,-74.85641710752503,parking,isolated,4000,900,parking,density_v1,0000127,neg_0000127.png
40.495627299999995,-74.85465607342712,parking,isolated,4000,900,parking,density_v1,0000128,neg_0000128.png
40.5207739,-74.8483438927464,parking,isolated,4000,900,parking,density_v1,0000129,neg_0000129.png
35.4014602,-80.64246273769763,parking,small_cluster,2500,1100,parking,density_v1,0000130,neg_0000130.png
35.41481025,-80.6702465174547,parking,small_cluster,2500,1100,parking,density_v1,0000131,neg_0000131.png
35.4185269,-80.64917257858886,parking,small_cluster,2500,1100,parking,density_v1,0000132,neg_0000132.png
35.412676700000006,-80.63915289891966,parking,small_cluster,2500,1100,parking,density_v1,0000133,neg_0000133.png
35.4225542,-80.67770137282184,parking,small_cluster,2500,1100,parking,density_v1,0000134,neg_0000134.png
35.417596,-80.67584948545058,parking,small_cluster,2500,1100,parking,density_v1,0000135,neg_0000135.png
35.435405700000004,-80.65299388214285,parking,small_cluster,2500,1100,parking,density_v1,0000136,neg_0000136.png
35.40697815,-80.68979905,parking,small_cluster,2500,1100,parking,density_v1,0000137,neg_0000137.png
35.405207250000004,-80.6628581967754,parking,small_cluster,2500,1100,parking,density_v1,0000138,neg_0000138.png
35.40818295,-80.66699123626901,parking,small_cluster,2500,1100,parking,density_v1,0000139,neg_0000139.png
35.422917,-80.67933682354786,parking,small_cluster,2500,1100,parking,density_v1,0000140,neg_0000140.png
35.40611485,-80.68990875611746,parking,small_cluster,2500,1100,parking,density_v1,0000141,neg_0000141.png
35.40647645,-80.6880821038572,parking,small_cluster,2500,1100,parking,density_v1,0000142,neg_0000142.png
35.413531899999995,-80.67069846258701,parking,small_cluster,2500,1100,parking,density_v1,0000143,neg_0000143.png
35.41954335,-80.67503469179104,parking,small_cluster,2500,1100,parking,density_v1,0000144,neg_0000144.png
35.405748599999995,-80.66509610824315,parking,small_cluster,2500,1100,parking,density_v1,0000145,neg_0000145.png
35.401188399999995,-80.64728546481481,parking,small_cluster,2500,1100,parking,density_v1,0000146,neg_0000146.png
35.410149849999996,-80.63830996772236,parking,small_cluster,2500,1100,parking,density_v1,0000147,neg_0000147.png
35.41928645,-80.67543666372855,parking,small_cluster,2500,1100,parking,density_v1,0000148,neg_0000148.png
35.41393635,-80.66959188154313,parking,small_cluster,2500,1100,parking,density_v1,0000149,neg_0000149.png
35.40961365,-80.66657292015427,parking,small_cluster,2500,1100,parking,density_v1,0000150,neg_0000150.png
35.40877865,-80.66355720903317,parking,small_cluster,2500,1100,parking,density_v1,0000151,neg_0000151.png
35.40929295,-80.66367981447942,parking,small_cluster,2500,1100,parking,density_v1,0000152,neg_0000152.png
35.4038628,-80.67119061046512,parking,small_cluster,2500,1100,parking,density_v1,0000153,neg_0000153.png
35.4130841,-80.66598192316573,parking,small_cluster,2500,1100,parking,density_v1,0000154,neg_0000154.png
35.4008174,-80.64689835496716,parking,small_cluster,2500,1100,parking,density_v1,0000155,neg_0000155.png
35.410364400000006,-80.66876405000001,parking,small_cluster,2500,1100,parking,density_v1,0000156,neg_0000156.png
35.40848365,-80.66270105,parking,small_cluster,2500,1100,parking,density_v1,0000157,neg_0000157.png
35.435366099999996,-80.65357751599576,parking,small_cluster,2500,1100,parking,density_v1,0000158,neg_0000158.png
35.4307723,-80.65625186465195,parking,small_cluster,2500,1100,parking,density_v1,0000159,neg_0000159.png
43.815274450000004,-79.52751677456894,parking,dense_cluster,1500,1500,parking,density_v1,0000160,neg_0000160.png
43.8104686,-79.50247160579471,parking,dense_cluster,1500,1500,parking,density_v1,0000161,neg_0000161.png
43.808580899999995,-79.53410025000002,parking,dense_cluster,1500,1500,parking,density_v1,0000162,neg_0000162.png
43.7975833,-79.5045399,parking,dense_cluster,1500,1500,parking,density_v1,0000163,neg_0000163.png
43.79120895,-79.52923371682778,parking,dense_cluster,1500,1500,parking,density_v1,0000164,neg_0000164.png
43.813688299999995,-79.52626762443472,parking,dense_cluster,1500,1500,parking,density_v1,0000165,neg_0000165.png
43.810584250000005,-79.53559524052838,parking,dense_cluster,1500,1500,parking,density_v1,0000166,neg_0000166.png
43.790802,-79.52595804747986,parking,dense_cluster,1500,1500,parking,density_v1,0000167,neg_0000167.png
43.795648799999995,-79.53069430304475,parking,dense_cluster,1500,1500,parking,density_v1,0000168,neg_0000168.png
43.79611075,-79.53317549351942,parking,dense_cluster,1500,1500,parking,density_v1,0000169,neg_0000169.png
43.81231125,-79.53872703297395,parking,dense_cluster,1500,1500,parking,density_v1,0000170,neg_0000170.png
43.7926072,-79.5267165798488,parking,dense_cluster,1500,1500,parking,density_v1,0000171,neg_0000171.png
43.793352049999996,-79.53162484029977,parking,dense_cluster,1500,1500,parking,density_v1,0000172,neg_0000172.png
43.79373525,-79.53024487927786,parking,dense_cluster,1500,1500,parking,density_v1,0000173,neg_0000173.png
43.78986425,-79.53571720341009,parking,dense_cluster,1500,1500,parking,density_v1,0000174,neg_0000174.png
43.79021065,-79.52168012556888,parking,dense_cluster,1500,1500,parking,density_v1,0000175,neg_0000175.png
43.79670555,-79.53228675,parking,dense_cluster,1500,1500,parking,density_v1,0000176,neg_0000176.png
43.7916733,-79.52269796281414,parking,dense_cluster,1500,1500,parking,density_v1,0000177,neg_0000177.png
43.803299949999996,-79.53824469655198,parking,dense_cluster,1500,1500,parking,density_v1,0000178,neg_0000178.png
43.7979236,-79.53776726300194,parking,dense_cluster,1500,1500,parking,density_v1,0000179,neg_0000179.png
43.79082095,-79.52434864068462,parking,dense_cluster,1500,1500,parking,density_v1,0000180,neg_0000180.png
43.81354465,-79.53914545,parking,dense_cluster,1500,1500,parking,density_v1,0000181,neg_0000181.png
43.7942095,-79.53230044447687,parking,dense_cluster,1500,1500,parking,density_v1,0000182,neg_0000182.png
43.809907249999995,-79.53707841582397,parking,dense_cluster,1500,1500,parking,density_v1,0000183,neg_0000183.png
43.791045,-79.5338844192471,parking,dense_cluster,1500,1500,parking,density_v1,0000184,neg_0000184.png
43.795151950000005,-79.53293868193168,parking,dense_cluster,1500,1500,parking,density_v1,0000185,neg_0000185.png
43.7898831,-79.5252395122449,parking,dense_cluster,1500,1500,parking,density_v1,0000186,neg_0000186.png
43.79696095,-79.53214755,parking,dense_cluster,1500,1500,parking,density_v1,0000187,neg_0000187.png
43.7946266,-79.5306379996101,parking,dense_cluster,1500,1500,parking,density_v1,0000188,neg_0000188.png
43.804473900000005,-79.53851178645893,parking,dense_cluster,1500,1500,parking,density_v1,0000189,neg_0000189.png
40.4967165,-74.8570034,restaurant,isolated,4000,900,restaurant,density_v1,0000190,neg_0000190.png
40.5105695,-74.8587235,restaurant,isolated,4000,900,restaurant,density_v1,0000191,neg_0000191.png
40.9416348,-73.9610241,restaurant,isolated,4000,900,restaurant,density_v1,0000192,neg_0000192.png
40.494988750000005,-74.85646133933557,restaurant,isolated,4000,900,restaurant,density_v1,0000193,neg_0000193.png
40.9276908,-73.9643472,restaurant,isolated,4000,900,restaurant,density_v1,0000194,neg_0000194.png
40.8964086,-73.9788242,restaurant,isolated,4000,900,restaurant,density_v1,0000195,neg_0000195.png
40.9414689,-73.9774628,restaurant,isolated,4000,900,restaurant,density_v1,0000196,neg_0000196.png
29.4449279,-98.635506,restaurant,isolated,4000,900,restaurant,density_v1,0000197,neg_0000197.png
40.9272867,-73.9649695,restaurant,isolated,4000,900,restaurant,density_v1,0000198,neg_0000198.png
40.49624735,-74.8563505705262,restaurant,isolated,4000,900,restaurant,density_v1,0000199,neg_0000199.png
40.9279661,-73.9615843,restaurant,isolated,4000,900,restaurant,density_v1,0000200,neg_0000200.png
40.5062307,-74.8474227,restaurant,isolated,4000,900,restaurant,density_v1,0000201,neg_0000201.png
40.941866,-73.9771059,restaurant,isolated,4000,900,restaurant,density_v1,0000202,neg_0000202.png
29.44329655,-98.63646194853715,restaurant,isolated,4000,900,restaurant,density_v1,0000203,neg_0000203.png
40.50723185,-74.86259988294728,restaurant,isolated,4000,900,restaurant,density_v1,0000204,neg_0000204.png
40.50734765,-74.86178032779685,restaurant,isolated,4000,900,restaurant,density_v1,0000205,neg_0000205.png
40.5297462,-74.856384,restaurant,isolated,4000,900,restaurant,density_v1,0000206,neg_0000206.png
40.5214165,-74.8564889,restaurant,isolated,4000,900,restaurant,density_v1,0000207,neg_0000207.png
40.9420982,-73.9616866,restaurant,isolated,4000,900,restaurant,density_v1,0000208,neg_0000208.png
40.51452065,-74.82278675342492,restaurant,isolated,4000,900,restaurant,density_v1,0000209,neg_0000209.png
29.403619300000003,-98.62686755,restaurant,isolated,4000,900,restaurant,density_v1,0000210,neg_0000210.png
40.8980326,-73.9714703,restaurant,isolated,4000,900,restaurant,density_v1,0000211,neg_0000211.png
40.8934033,-73.9736241,restaurant,isolated,4000,900,restaurant,density_v1,0000212,neg_0000212.png
40.916087149999996,-73.99736695889078,restaurant,isolated,4000,900,restaurant,density_v1,0000213,neg_0000213.png
40.49238475,-74.86004578534786,restaurant,isolated,4000,900,restaurant,density_v1,0000214,neg_0000214.png
40.5074881,-74.84475008739425,restaurant,isolated,4000,900,restaurant,density_v1,0000215,neg_0000215.png
29.4461657,-98.6377153,restaurant,isolated,4000,900,restaurant,density_v1,0000216,neg_0000216.png
29.4446546,-98.6357421,restaurant,isolated,4000,900,restaurant,density_v1,0000217,neg_0000217.png
40.494711249999995,-74.86017875320556,restaurant,isolated,4000,900,restaurant,density_v1,0000218,neg_0000218.png
29.4535639,-98.5620398,restaurant,isolated,4000,900,restaurant,density_v1,0000219,neg_0000219.png
29.45663895,-98.55627925,restaurant,isolated,4000,900,restaurant,density_v1,0000220,neg_0000220.png
40.8936849,-73.97387390086638,restaurant,isolated,4000,900,restaurant,density_v1,0000221,neg_0000221.png
40.9427265,-73.9623162,restaurant,isolated,4000,900,restaurant,density_v1,0000222,neg_0000222.png
40.52620875,-74.85431463790196,restaurant,isolated,4000,900,restaurant,density_v1,0000223,neg_0000223.png
29.452102500000002,-98.62960356213652,restaurant,isolated,4000,900,restaurant,density_v1,0000224,neg_0000224.png
40.9415322,-73.96099351871146,restaurant,isolated,4000,900,restaurant,density_v1,0000225,neg_0000225.png
40.8957138,-73.9782158,restaurant,isolated,4000,900,restaurant,density_v1,0000226,neg_0000226.png
29.45362645,-98.62862331548146,restaurant,isolated,4000,900,restaurant,density_v1,0000227,neg_0000227.png
40.8928076,-73.9734301,restaurant,isolated,4000,900,restaurant,density_v1,0000228,neg_0000228.png
40.4968037,-74.8567851,restaurant,isolated,4000,900,restaurant,density_v1,0000229,neg_0000229.png
40.0679815,-76.4109751,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000230,neg_0000230.png
47.19155605,-122.26810655008317,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000231,neg_0000231.png
47.2028768,-122.22849003055266,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000232,neg_0000232.png
40.0463278,-76.363812,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000233,neg_0000233.png
40.0405401,-76.3771032,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000234,neg_0000234.png
40.05331055,-76.36057867340135,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000235,neg_0000235.png
35.418451000000005,-80.67538842273642,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000236,neg_0000236.png
47.2024402,-122.2233027,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000237,neg_0000237.png
35.4152134,-80.67041661146315,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000238,neg_0000238.png
35.4367864,-80.6796738,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000239,neg_0000239.png
35.41691265,-80.67647420775052,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000240,neg_0000240.png
47.202900400000004,-122.2210216494394,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000241,neg_0000241.png
40.0394349,-76.3652214,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000242,neg_0000242.png
47.1914595,-122.2711306,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000243,neg_0000243.png
47.2037231,-122.2493,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000244,neg_0000244.png
47.2041139,-122.2290212,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000245,neg_0000245.png
40.04021085,-76.36669767721239,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000246,neg_0000246.png
47.2020721,-122.2196442,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000247,neg_0000247.png
35.4148671,-80.6696371812983,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000248,neg_0000248.png
47.2029386,-122.2156303,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000249,neg_0000249.png
40.0392759,-76.3649815,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000250,neg_0000250.png
47.195851000000005,-122.25212648558713,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000251,neg_0000251.png
35.4108833,-80.6665457,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000252,neg_0000252.png
40.0528396,-76.3989356,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000253,neg_0000253.png
40.05556285,-76.38398155528242,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000254,neg_0000254.png
35.4178863,-80.6756251982784,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000255,neg_0000255.png
35.414146849999995,-80.67022010435834,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000256,neg_0000256.png
40.0397224,-76.3622495,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000257,neg_0000257.png
35.4156743,-80.6767937,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000258,neg_0000258.png
40.039923900000005,-76.38921605731707,restaurant,small_cluster,2500,1100,restaurant,density_v1,0000259,neg_0000259.png
39.7341316,-105.025418,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000260,neg_0000260.png
39.7471823,-105.003884,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000261,neg_0000261.png
43.8038118,-79.5348063,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000262,neg_0000262.png
32.9304273,-96.8191936,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000263,neg_0000263.png
39.740514,-105.0356372,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000264,neg_0000264.png
39.7546658,-105.0238286,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000265,neg_0000265.png
35.037005449999995,-89.93745449248311,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000266,neg_0000266.png
39.7536333,-105.004226,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000267,neg_0000267.png
39.7382711,-105.0054928,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000268,neg_0000268.png
32.9391109,-96.8208453,restaurant,dense_cluster,1500,1500,restaurant,density_v1,0000269,neg_0000269.png
